product_name,actual_price,discount_percentage,brand,rating,rating_count,subcategory,category,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,brand_tier,product_type,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,price_segment,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,search_term,main_category,discounted_price,price_competitiveness_ratio,profit_margin_ratio,competitor_undercut_potential,is_budget_segment,is_mid_segment,is_premium_segment,customer_attraction_score,feature_to_price_ratio,tech_value_proposition,relative_to_lowest_quartile,value_adjusted_price,category_price_index,demand_indicator,brand_power_price_ratio,new_seller_competitive_price,sustainable_price,ideal_customer_attraction_price,market_penetration_potential,elasticity_adjusted_value,price_segment_mid-range,price_segment_premium
"FREEMANS DIY19 Hand Tool Kit – 19 Piece Household Repair & Maintenance Set, Includes Hammer, Wrench, Pliers, Screwdriver Bits, Cutter & Tape, Portable Tool Box for DIY, Home, Office & Car Use",1435.0,-1799.9,WD,5.0,1.0,tool kit,Home Improvement,599.0,788.2550000000001,86,717.5,mid-range,input_device,1.0,2.0,2.3956594323873124,1.8204768761377976,0.5,1.0,8.0,premium,0.4174216027874564,0.0,2.3956594323873124,0.5,30.0,0.2,0.0,5.0,tool kit,Home Improvement,75.53,0.0987107355929766,0.1052682926829268,-9.44949026876738,1,0,0,0.368066234990968,0.1059181782073348,10.130610353501918,0.2517666666666667,44.002146341463416,0.0987107355929766,1.985965841387528,0.0,60.42400000000001,789.2500000000001,789.2500000000001,0.3954509730602532,0.8348432055749128,False,True
"Home Tool Kit Set 22 pcs, Electrical Repair Tool Storage Kit Set for Emergency Uses, Screwdriver, Hammer,Hex Key, Insulated Tape,Measuring Tape,Cutter and Pliers All Kit Set & Accessories",1299.0,41.6,WD,4.1,28.0,tool kit,Home Improvement,599.0,788.2550000000001,86,379.5,mid-range,input_device,1.0,2.0,1.2671118530884808,0.962886375601804,0.5,1.0,8.0,mid-range,0.6471409749670619,13.662038491718334,1.2671118530884808,0.4807692307692307,840.0,0.2,0.0,114.79999999999998,tool kit,Home Improvement,759.0,0.991942914273392,2.0,0.4499999999999999,0,1,0,0.4465888567800681,0.0105401844532279,1.0081225296442686,2.53,267.82,0.991942914273392,4.537549407114624,1.3773008804368456,607.2,417.4500000000001,417.4500000000001,0.2690193429424276,1.346053227931489,True,False
DUA Export 100 meter fiber glass measuring tape,1699.0,49.6,DUA,0.0,0.0,measuring tape,Home Improvement,354.0,1699.0,1,849.5,mid-range,input_device,1.0,2.0,4.799435028248587,1.0,0.5,1.0,8.0,premium,0.0,0.0,4.799435028248587,0.5,0.0,0.2,0.0,0.0,measuring tape,Home Improvement,1699.0,2.220436115086289,2.0,0.4499999999999999,0,1,0,-1.1102180575431444,0.0047086521483225,0.4503619776339022,5.663333333333333,1699.0,2.220436115086289,0.0,0.0,1359.2,934.45,934.45,0.0,0.0,False,True
Inditrust New T Spanner/Socket set Pack of 9 pcs Size- 6mm to 14mm Single Sided T Type Wrench,1500.0,44.5,Inditrust,3.6,37.0,socket wrench set,Home Improvement,549.0,867.8,5,416.0,mid-range,input_device,1.0,2.0,1.5154826958105647,0.9587462548974418,0.5,1.0,8.0,premium,0.4750961538461538,12.999304485519207,1.5154826958105647,0.449438202247191,1110.0,0.2,0.0,133.20000000000002,socket wrench set,Home Improvement,832.0,1.0873471734854574,2.0,0.4499999999999999,0,1,0,0.2125113621793477,0.0096153846153846,0.919669471153846,2.773333333333333,436.72,1.0873471734854574,4.802884615384615,1.195506348156527,665.6,457.6,457.6,0.2115761538461538,1.057088942307692,False,True
Enakshi® 70cm Premium Flexible Stainless Steel Bathroom Shower Hose Pipe Replacement|Home & Garden | Home Improvement | Plumbing & Fixtures | Shower Heads,1506.0,42.3,Enakshi®,0.0,0.0,garden hose,Home Improvement,806.0,1148.7083333333333,24,434.5,mid-range,input_device,1.0,2.0,1.0781637717121588,0.7565018680401902,0.5,1.0,8.0,mid-range,0.0,0.0,1.0781637717121588,0.4728132387706856,0.0,0.2,0.0,0.0,garden hose,Home Improvement,869.0,1.1357027569217095,2.0,0.4499999999999999,0,1,0,-0.5678513784608549,0.0092059838895281,0.880512082853855,2.8966666666666665,869.0,1.1357027569217095,0.0,0.0,695.2,477.9500000000001,477.9500000000001,0.0,0.0,True,False
KROST Cordless 20v Multi Function Drill - 25 Stage Torque Screwdriver - Two speed control - Key-less Drill Chuck - 20V-Max Li-Ion 1.5Ah. (Nut Runner),999.0,77.3,WD,2.5,9.0,cordless drill,Home Improvement,2644.0,2086.3571428571427,42,113.5,mid-range,input_device,1.0,2.0,0.0858547655068078,0.1088020815502071,0.5,1.0,8.0,budget,5.823788546255506,5.493061443340549,0.0858547655068078,0.258732212160414,270.0,0.2,0.0,22.5,cordless drill,Home Improvement,227.0,0.2966680389197101,2.0,0.4499999999999999,1,0,0,4.624982488436006,0.0352422907488986,3.370770925110132,0.7566666666666667,-1095.0,0.2966680389197101,2.973568281938326,1.851585180305582,181.6,124.85,255.0,2.8246007102803725,13.620953499128667,False,False
Eyetech 360 Wi-Fi Camera CCTV Camera 1080p Wireless PTZ Bulb Shape V380 Pro | Indoor 360° Smart Home Security Camera Light Vision 24x7 Continuous Recording with Motion Sensor LED Lights (Bulb Camera),4999.0,70.2,Eyetech,3.7,32.0,led light bulbs,Home Improvement,363.0,1319.0,2,744.5,mid-range,input_device,1.0,2.0,4.101928374655647,1.128885519332828,0.5,1.0,8.0,premium,0.1804029550033579,12.823222840358987,4.101928374655647,0.2849002849002849,960.0,0.2,0.0,118.4,led light bulbs,Home Improvement,1489.0,1.9459855063940457,2.0,0.4499999999999999,0,1,0,-0.5153084820123407,0.0053727333781061,0.5138784419073203,4.963333333333333,1220.38,1.9459855063940457,2.3854936198791137,0.6589577773434039,1191.2,818.95,818.95,0.126668208053968,0.6332143720617862,False,True
"beyond by Black+Decker BD40K27P 4V 6.35mm Li-ion Cordless Screwdriver with E-Clutch and Intelligent Torque System with 2 LED Worklights & 27-Piece Accessories, 1 Year Warranty, Pink & Black",4200.0,16.7,WD,3.3,27.0,power screwdriver,Home Improvement,1572.0,1716.3984732824429,131,1749.5,mid-range,input_device,1.0,2.0,2.225826972010178,2.038570911397112,0.5,1.0,8.0,premium,0.2965190054301228,10.876261657814286,2.225826972010178,1.0,810.0,0.2,0.0,89.1,power screwdriver,Home Improvement,3499.0,4.572869903876942,2.0,0.45,0,0,1,-1.75473449601374,0.002286367533581,0.2186810517290654,11.663333333333334,2461.4800000000005,4.572869903876942,0.7639325521577593,0.2378432338211336,2799.2000000000003,1924.45,1924.45,0.0494904340015514,0.2965190054301228,False,True
MESWAN Heavy Duty Pruning Saw | Pruner 13.7 Hand Saw |Hand Powered Pruning Saw For Cutting Branches Trimming Pruning Saw For Gardening | Protective Sleeve (Heavy Duty Pruning Saw),1699.0,70.6,MESWAN,4.1,24.0,pruning shears,Home Improvement,621.5,499.0,1,249.5,mid-range,input_device,1.0,2.0,0.8028962188254224,1.0,0.5,1.0,8.0,mid-range,1.0213026052104208,13.030020704426576,0.8028962188254224,0.28328611898017,720.0,0.2,0.0,98.4,pruning shears,Home Improvement,499.0,0.6521469225591866,2.0,0.4499999999999999,0,1,0,0.9769821272309418,0.0160320641282565,1.5333967935871744,1.663333333333333,-10.62999999999999,0.6521469225591866,5.915831663326652,1.9980191968542207,399.2000000000001,274.45000000000005,274.45000000000005,0.7213438059167185,3.605198196392785,True,False
CALANDIS™ 22Pcs Paint Roller Set Practical for Touch Ups Repair Walls Home Improvement | Other Hand Tools | Hand Tools | Tools,4044.0,38.4,CALANDIS™,0.0,0.0,paint roller set,Home Improvement,349.0,2490.0,1,1245.0,mid-range,input_device,1.0,2.0,7.134670487106018,1.0,0.5,1.0,8.0,premium,0.0,0.0,7.134670487106018,0.5208333333333334,0.0,0.2,0.0,0.0,paint roller set,Home Improvement,2490.0,3.254200074493737,2.0,0.45,0,0,1,-1.6271000372468685,0.0032128514056224,0.3072951807228915,8.3,2490.0,3.254200074493737,0.0,0.0,1992.0,1369.5,1369.5,0.0,0.0,False,True
VELOCIOUS Pink Color 4W E27 E26 Base Filament Bulbs | Edison Bulb | Filament Antique Bulb | 15000 Light Hours | Hanging Light Led Bulb Warm White 2700K Antique Vintage Filament Light Bulbs Pack Of 1,399.0,37.6,VELOCIOUS,4.1,80.0,led light bulbs,Home Improvement,363.0,249.0,1,124.5,mid-range,input_device,1.0,2.0,0.6859504132231405,1.0,0.5,1.0,8.0,mid-range,1.1954216867469878,17.96630920216291,0.6859504132231405,0.5319148936170213,2400.0,0.2,0.0,328.0,led light bulbs,Home Improvement,249.0,0.3254200074493736,2.0,0.4499999999999999,1,0,0,1.421203868217525,0.0321285140562249,3.072951807228916,0.83,-48.65999999999996,0.3254200074493736,39.51807228915663,5.520960233202002,199.2,136.95000000000002,255.0,0.4494066491530029,2.247392771084337,True,False
"RELY+ 9 Pcs Spanning Combination Wrench Set 6-19 mm (SAE STANDARD WRENCHES) with Rack Organizer, CR-Vanadium Steel Set for Motorcycle, Plumbing, Car, Pipes Repair and Installation",807.0,-600.0,RELY+,3.5,18.0,plumbing wrench,Home Improvement,428.0,545.5,2,403.5,mid-range,input_device,1.0,2.0,1.8855140186915889,1.4793767186067828,0.5,1.0,8.0,premium,0.3712515489467162,10.116301152636575,1.8855140186915889,0.5,540.0,0.2,0.0,63.0,plumbing wrench,Home Improvement,115.29,0.1506733841720413,0.285724907063197,-2.849856882643768,1,0,0,0.5146633987374887,0.0693902333246595,6.63687223523289,0.3843,72.4884089219331,0.1506733841720413,16.39344262295082,6.7140598243188165,92.232,443.85,443.85,0.3182136417867819,0.7425030978934324,False,True
"Eastman American Type/Cross Pen Hammers with Seasoned Wood Handle Fitting For Home Industrial & Professional Use, Drop Forged Steel 200 Gms Brown And Gray (E-2065)",178.0,49.6,Eastman,4.4,10.0,hammer,Home Improvement,399.0,252.0,5,89.0,mid-range,input_device,1.0,2.0,0.4461152882205513,0.7063492063492064,0.5,1.0,8.0,budget,1.9725842696629217,10.131374409173803,0.4461152882205513,0.5,300.0,0.2,0.0,44.0,hammer,Home Improvement,178.0,0.2326295635581868,2.0,0.4499999999999999,1,0,0,2.0753439643921734,0.0449438202247191,4.298679775280899,0.5933333333333334,-173.12000000000006,0.2326295635581868,7.415730337078652,4.355153426851389,142.4,97.9,255.0,0.0,3.9451685393258433,False,False
"OBBO Nishika 3-Step Heavy Duty Steel Ladder for Home & Office Use | Wide Steps, Top Platform, Anti-Slip & Anti-Skid Shoes | Multi-Purpose Step Stool for Industrial & Home Use | Black",6999.0,71.4,OBBO,0.0,0.0,ladder,Home Improvement,3148.0,2366.5,6,999.5,mid-range,input_device,1.0,2.0,0.6350063532401525,0.8447073737587154,0.5,1.0,8.0,budget,0.0,0.0,0.6350063532401525,0.2801120448179272,0.0,0.2,0.0,0.0,ladder,Home Improvement,1999.0,2.6125084132180643,2.0,0.4499999999999999,0,1,0,-1.306254206609032,0.0040020010005002,0.3827738869434717,6.663333333333333,1999.0,2.6125084132180643,0.0,0.0,1599.2,1099.45,1099.45,0.0,0.0,False,False
CLUB BOLLYWOOD® Miter Saw Track Tape Measure Adhesive Metric Ruler Middle(2M-0-2M)|Home & Garden | Tools | Measuring & Layout Tools |1 Piece Self Adhesive Measure Tape,1494.0,50.0,CLUB,0.0,0.0,measuring tape,Home Improvement,354.0,1143.5,2,373.5,mid-range,input_device,1.0,2.0,2.110169491525424,0.6532575426322693,0.5,1.0,8.0,premium,0.0,0.0,2.110169491525424,0.4,0.0,0.2,0.0,0.0,measuring tape,Home Improvement,747.0,0.976260022348121,2.0,0.4499999999999999,0,1,0,-0.4881300111740605,0.0107095046854083,1.0243172690763052,2.49,747.0,0.976260022348121,0.0,0.0,597.6,410.85,410.85,0.0,0.0,False,True
HOMIFLY 4 Step Foldable Ladder for Home/Compact & Portable Stepladder/Multipurpose Ladder with D-Section Pipe/Anti Skid Steps and Non-Slip Handgrip/Indoor-Outdoor Use/Living Room/Office/Garden (Grey),6999.0,62.2,HOMIFLY,5.0,55.0,ladder,Home Improvement,3148.0,2649.0,1,1324.5,mid-range,input_device,1.0,2.0,0.8414866581956798,1.0,0.5,1.0,8.0,budget,1.188372970932427,20.03666592616236,0.8414866581956798,0.3215434083601286,1650.0,0.2,0.0,275.0,ladder,Home Improvement,2649.0,3.461998392503578,2.0,0.4499999999999999,0,0,1,-0.109365946756172,0.0030200075500188,0.288850509626274,8.83,-498.9999999999994,3.461998392503578,3.114382785956965,0.5787601163983398,2119.2000000000003,1456.95,1456.95,0.7385944311410283,3.695839939599848,False,False
"Sharpex Professional Ratchet Pruning Shears, Anvil Type with 3-Stage Ratcheting Mechanism for 5x Cutting Power, Ideal for Arthritis and Weak Hands with Nylon Handle - Black",1599.0,53.2,Sharpex,4.2,745.0,pruning shears,Home Improvement,621.5,1136.2,5,374.5,mid-range,input_device,1.0,2.0,1.2051488334674176,0.6592149269494807,0.5,1.0,8.0,mid-range,0.6970093457943926,27.77621371719416,1.2051488334674176,0.3759398496240601,22350.0,0.2,0.0,3129.0,pruning shears,Home Improvement,749.0,0.9788738376689996,2.0,0.4499999999999999,0,1,0,0.8081878255940897,0.0106809078771695,1.0215821094793058,2.4966666666666666,226.94,0.9788738376689996,125.32710280373831,2.837568300255924,599.2,411.9500000000001,411.9500000000001,0.370517788571128,1.8540448598130843,True,False
"CRULAC Adjustable Wrench, Monkey Wrench, Adjustable Spanner, Plumbing Tool For Home And Professional Use, Size - 9""",799.0,46.3,CRULAC,0.0,0.0,plumbing wrench,Home Improvement,428.0,429.0,1,214.5,mid-range,input_device,1.0,2.0,1.0023364485981308,1.0,0.5,1.0,8.0,mid-range,0.0,0.0,1.0023364485981308,0.4319654427645789,0.0,0.2,0.0,0.0,plumbing wrench,Home Improvement,429.0,0.560663386328439,2.0,0.4499999999999999,0,1,0,-0.2803316931642195,0.0186480186480186,1.7836013986013983,1.43,429.0,0.560663386328439,0.0,0.0,343.20000000000005,235.95,255.0,0.0,0.0,True,False
Shopper52 Electric Cordless Screwdriver Kit Set with USB Cable for Home Office DIY,1999.0,55.0,WD,5.0,1.0,electric screwdriver,Home Improvement,974.0,1189.1747183098591,142,449.5,mid-range,input_device,1.0,2.0,0.9229979466119096,0.7559864720953062,0.5,1.0,8.0,mid-range,1.0834260289210234,0.0,0.9229979466119096,0.3636363636363636,30.0,0.2,0.0,5.0,electric screwdriver,Home Improvement,899.0,1.1749099867348871,2.0,0.4499999999999999,0,1,0,0.4959710355535797,0.0088987764182424,0.8511290322580645,2.9966666666666666,-75.0,1.1749099867348871,0.1668520578420467,0.0,719.2,494.4500000000001,494.4500000000001,0.5961824071101179,2.9794215795328145,True,False
"GLUN® Garden Plant Stem Cutter, Stainless Steel Blades Pruning Shears, Cutting Flowers, Trimming Plants, Hedge Bonsai, Fruits Picking",299.0,32.2,GLUN®,3.5,29.0,pruning shears,Home Improvement,621.5,175.865,2,101.365,mid-range,input_device,1.0,2.0,0.3261946902654867,1.1527592187189035,0.5,1.0,8.0,budget,2.145957677699404,11.78553540495266,0.3261946902654867,0.6211180124223602,870.0,0.2,0.0,101.5,pruning shears,Home Improvement,202.73,0.2649493900008495,2.0,0.4499999999999999,1,0,0,2.268325997568975,0.0394613525378582,3.774305726828787,0.6757666666666666,-232.3200000000001,0.2649493900008495,15.019977309722291,4.448221377265625,162.184,111.5015,255.0,0.6909409552913767,3.4549918610960404,False,False
"GROWTOP Flemingo Orange Garden Shears/Super Pruning Secateur (Steel, Multicolor) + Roll Cut Pruner (Cutter Anvil) - Manual - Pack of 2 Tools",699.0,44.3,GROWTOP,3.4,98.0,pruning shears,Home Improvement,621.5,389.0,2,194.5,mid-range,input_device,1.0,2.0,0.6259050683829445,1.0,0.5,1.0,8.0,budget,1.0864267352185089,15.588889427479945,0.6259050683829445,0.4514672686230249,2940.0,0.2,0.0,333.2,pruning shears,Home Improvement,389.0,0.508387079910869,2.0,0.4499999999999999,0,1,0,1.1693175485546967,0.0205655526992287,1.9670051413881744,1.2966666666666666,-33.61999999999995,0.508387079910869,25.69665809768637,3.066342565238481,311.20000000000005,213.95,255.0,0.4818201543887521,2.4064352185089968,False,False
"Universal Adjustable 6- 68mm Opening Capacity Double-ended Wrench, Reversible Jaw Pipe Wrench, Open-Ended Hex Spanner Plumbing Hand Tools for Multi-Function Pipe & nuts bolts Opening Socket Wrench",1299.0,70.1,Universal,3.6,20.0,plumbing wrench,Home Improvement,428.0,353.5,2,194.0,mid-range,input_device,1.0,2.0,0.9065420560747663,1.0975954738330975,0.5,1.0,8.0,mid-range,0.7942268041237113,10.784636184794367,0.9065420560747663,0.2853067047075606,600.0,0.2,0.0,72.0,plumbing wrench,Home Improvement,388.0,0.5070801722504297,2.0,0.45,0,1,0,0.7738869168162845,0.0206185567010309,1.9720747422680407,1.2933333333333332,79.84000000000003,0.5070801722504297,5.56701030927835,2.1268108624582944,310.40000000000003,213.4,255.0,0.5569981667103163,2.783764948453608,True,False
"Asian Paints TruCare Home Elite 6-Steps Ladder, Foldable with Slip-Resistant Steel Steps, Heavy Duty, Anti-Skid PVC Feet, Double-Locking Technology, Secured Hand Grip, (Black & Yellow)",10999.0,69.1,Asian,4.2,139.0,ladder,Home Improvement,3148.0,3378.0,5,1699.0,mid-range,input_device,1.0,2.0,1.079415501905972,1.0059206631142688,0.5,1.0,8.0,mid-range,0.7781989405532667,20.724790519148904,1.079415501905972,0.2894356005788712,4170.0,0.2,0.0,583.8000000000001,ladder,Home Improvement,3398.0,4.440872230172578,2.0,0.4499999999999999,0,0,1,-0.9940973219956888,0.0023543260741612,0.2251809888169511,11.326666666666666,753.6799999999998,4.440872230172578,5.154208357857564,0.4666828822126124,2718.4,1868.9,1868.9,0.5377843574093445,2.6886773396115364,True,False
"BUILDSKILL 69 Pcs | 12V Cordless Drill Machine Tool Kit 10MM Keyless Chuck,Copper Armature, 3M Auto Measuring Tape, CRV Bits, TPR Screwdriver | Home Tools Box Kit with Drill Machine (6 Month Warranty)",4619.0,42.7,WD,4.1,8.0,cordless drill,Home Improvement,2644.0,2086.3571428571427,42,1324.0,mid-range,input_device,1.0,2.0,1.0015128593040847,1.2691978499777468,0.5,1.0,8.0,mid-range,0.8187613293051359,8.525710320887326,1.0015128593040847,0.4683840749414519,240.0,0.2,0.0,32.8,cordless drill,Home Improvement,2648.0,3.4606914848431387,2.0,0.4499999999999999,0,0,1,-0.7272298083039854,0.0030211480362537,0.2889595921450151,8.826666666666666,479.9200000000001,3.4606914848431387,0.3716012084592144,0.2463585777070147,2118.4,1456.4,1456.4,0.3493783459754109,1.7480554380664657,True,False
ZYNDRA 24-in-1 Multi-Functional Screwdriver Set with Magnetic Connector and 24 Bits - Compact Repair Tool Kit for Various Tasks,999.0,77.5,WD,5.0,5.0,tool kit,Home Improvement,599.0,788.2550000000001,86,112.5,mid-range,input_device,1.0,2.0,0.3756260434056761,0.2854406251784003,0.5,1.0,8.0,budget,2.6622222222222223,8.047189562170502,0.3756260434056761,0.2580645161290322,150.0,0.2,0.0,25.0,tool kit,Home Improvement,225.0,0.2940542235988316,2.0,0.4499999999999999,1,0,0,2.6892024829170667,0.0355555555555555,3.400733333333333,0.75,-374.0,0.2940542235988316,3.333333333333333,2.736634578372529,180.0,123.75,255.0,2.0626226226226225,10.316111111111114,False,False
