product_name,actual_price,discount_percentage,brand,rating,rating_count,subcategory,category,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,brand_tier,product_type,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,price_segment,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,search_term,main_category,discounted_price,price_competitiveness_ratio,profit_margin_ratio,competitor_undercut_potential,is_budget_segment,is_mid_segment,is_premium_segment,customer_attraction_score,feature_to_price_ratio,tech_value_proposition,relative_to_lowest_quartile,value_adjusted_price,category_price_index,demand_indicator,brand_power_price_ratio,new_seller_competitive_price,sustainable_price,ideal_customer_attraction_price,market_penetration_potential,elasticity_adjusted_value
Spigen Air Vent Car Mobile Holder [Strong Magnet][Compact Design][Stable Hold][Metal Plate Included] Compatible with Most Smartphone Devices - Black,1099.0,30.9,Spigen,4.2,8651.0,car phone mount,Mobile Accessories,399.0,711.55,2,379.525,mid-range,input_device,1.0,2.0,1.9023809523809525,1.0667556742323097,0.5,1.0,8.0,mid-range,0.4415519399249062,38.07480684075757,1.9023809523809525,0.6472491909385114,259530.0,0.2,0.0,36334.2,car phone mount,Mobile Accessories,759.05,1.5241967871485942,2.0,0.44999999999999996,0,1,0,0.4445088626715048,0.01053949015216389,0.6560832619722021,2.7206093189964156,423.88999999999993,1.5241967871485942,1436.0397865753246,2.4980243471045744,607.24,417.4775,417.4775,0.13658378705866417,0.68219774718398
"Optifit® Armband for Mobile Phone Running with Detachable Strap and Keychain, Waterproof Multi Mini Sling Bag, Reflective Phone Bag for iPhone 14, 13, Large capacity Arm Band for Within 7in 's Mobile",749.0,33.5,Optifit®,3.8,95.0,armband phone holder,Mobile Accessories,359.0,472.6,5,249.0,mid-range,input_device,1.0,2.0,1.3871866295264623,1.0537452391028352,0.5,1.0,8.0,premium,0.5478714859437751,17.304732188082053,1.3871866295264623,0.5970149253731343,2850.0,0.2,0.0,361.0,armband phone holder,Mobile Accessories,498.0,1.0,2.0,0.44999999999999996,0,1,0,0.3955837517832854,0.01606425702811245,1.0,1.7849462365591398,225.16,1.0,21.746987951807228,1.7304732188082053,398.40000000000003,273.90000000000003,273.90000000000003,0.1835991227929073,0.9176847389558234
Elfora 52.5W Fast Car Charger (33W Type-C PD + 22.5W USB) with 65W 4 in 1 Braided 1.5m Charging Cable | Multiport Type-C | Lightning & USB-A | Compatible for All Mobile Phones and Tablets,59700.0,99.0,Elfora,5.0,39.0,fast charger,Mobile Accessories,539.0,597.0,1,298.5,mid-range,input_device,1.0,2.0,1.1076066790352506,1.0,0.5,1.0,8.0,mid-range,0.9028475711892796,18.317808230648232,1.1076066790352506,0.202020202020202,1170.0,0.2,0.0,195.0,fast charger,Mobile Accessories,597.0,1.1987951807228916,2.0,0.44999999999999996,0,1,0,0.6715184684452814,0.01340033500837521,0.8341708542713567,2.139784946236559,58.00000000000007,1.1987951807228916,9.798994974874372,1.5280181740138727,477.6,328.35,328.35,0.8938190954773868,4.469095477386935
"CYOFQD Bluetooth Earbuds Cleaning Pen, Multifunction Airpod Cleaner Kit with Soft Brush for Wireless Earphones Bluetooth Headphones Charging Box Accessories, Computer, Camera and Mobile",599.0,36.7,CYOFQD,5.0,3.0,wireless earbuds,Mobile Accessories,712.0,379.0,1,189.5,mid-range,input_device,1.0,2.0,0.5323033707865169,1.0,0.5,1.0,8.0,mid-range,1.8786279683377307,5.493061443340549,0.5323033707865169,0.544959128065395,90.0,0.2,0.0,15.0,wireless earbuds,Mobile Accessories,379.0,0.7610441767068273,2.0,0.44999999999999996,0,1,0,1.6084805925253776,0.021108179419525065,1.3139841688654352,1.3584229390681004,-332.99999999999994,0.7610441767068273,1.187335092348285,0.72177957751546,303.2,208.45000000000002,237.15,0.6899802220939912,3.447282321899736
"ZORBES® Armband for Mobile Phone Running with Luminous, Waterproof Phone Holder for Running for iPhone 14 PRO MAX/13/12, Large Capacity Arm Band with Card Holder for Within 7in 's Mobile",749.0,31.0,ZORBES®,3.6,42.0,armband phone holder,Mobile Accessories,359.0,493.0,2,258.5,mid-range,input_device,1.0,2.0,1.4401114206128134,1.0486815415821502,0.5,1.0,8.0,premium,0.4999613152804641,13.455610625820126,1.4401114206128134,0.6451612903225806,1260.0,0.2,0.0,151.20000000000002,armband phone holder,Mobile Accessories,517.0,1.038152610441767,2.0,0.44999999999999996,0,1,0,0.2512550341724278,0.015473887814313346,0.9632495164410058,1.853046594982079,258.5200000000001,1.038152610441767,8.773694390715667,1.2961110428739697,413.6,284.35,284.35,0.15486118176911576,0.7749400386847194
"Tygot X-1 67 Inch (170cm) Aluminium Tripod with Bluetooth Remote, Mobile Holder, Phone Stand for Ring Light, GoPro & Camera, Light Stand for Video Recording, Shooting, Streaming, Reels, YouTube",1999.0,57.5,Tygot,4.4,234.0,phone tripod,Mobile Accessories,798.0,490.6666666666667,6,424.5,mid-range,input_device,1.0,2.0,1.06390977443609,1.7302989130434785,0.5,1.0,8.0,mid-range,0.8271378091872793,24.00341290757389,1.06390977443609,0.3478260869565217,7020.0,0.2,0.0,1029.6,phone tripod,Mobile Accessories,849.0,1.7048192771084338,2.0,0.44999999999999996,0,1,0,0.4570402341345151,0.009422850412249705,0.5865724381625441,3.043010752688172,146.75999999999988,1.7048192771084338,36.381625441696116,1.40797404334179,679.2,466.95000000000005,466.95000000000005,0.4758421613633673,2.3780212014134285
SOOPII Grade-A Quality DM01 Pro Dual Support Desktop Mobile Phone Stand Tablet Stand Tab Stand Mobile Holder,2499.0,86.2,SOOPII,3.8,3138.0,phone ring holder,Mobile Accessories,329.0,345.0,1,172.5,mid-range,input_device,1.0,2.0,1.0486322188449848,1.0,0.5,1.0,8.0,mid-range,0.7247536231884057,30.59509554651332,1.0486322188449848,0.2320185614849187,94140.0,0.2,0.0,11924.4,phone ring holder,Mobile Accessories,345.0,0.6927710843373494,2.0,0.4499999999999999,0,1,0,0.9931299785416793,0.02318840579710145,1.4434782608695653,1.2365591397849462,94.96000000000002,0.6927710843373494,1036.904347826087,4.4163355310619234,276.0,189.75000000000003,237.15,0.6246976007794421,3.12368811594203
​​​​PopSockets Phone Grip with Expanding Kickstand - Black,745.0,-140.0,​​​​PopSockets,4.3,74376.0,phone case,Mobile Accessories,299.0,745.0,1,372.5,mid-range,input_device,1.0,2.0,2.491638795986622,1.0,0.5,1.0,8.0,premium,0.3451543624161074,48.23262092898348,2.491638795986622,0.5,2231280.0,0.2,0.0,319816.8,phone case,Mobile Accessories,310.42,0.6233333333333334,0.8333422818791947,-0.31998582565556355,0,1,0,1.0026488320393996,0.025771535339217833,1.60427807486631,1.1126164874551971,203.27718281879194,0.6233333333333334,25103.229090909263,7.737853624970611,248.336,409.75000000000006,409.75000000000006,0.20133850042790866,0.6903087248322148
Adcom Full Screen Wide Angle Clip On Mobile Phone Camera Lens - Compatible with All iPhone & Android Smartphones (Black),2499.0,50.1,Adcom,3.5,75.0,phone camera lens,Mobile Accessories,750.0,1242.3333333333333,12,623.0,mid-range,input_device,1.0,2.0,1.661333333333333,1.0029514354708882,0.5,1.0,8.0,mid-range,0.4213483146067415,15.111208397377084,1.661333333333333,0.3992015968063872,2250.0,0.2,0.0,262.5,phone camera lens,Mobile Accessories,1246.0,2.502008032128514,2.0,0.44999999999999996,0,0,1,-0.5260189589574642,0.006420545746388443,0.39967897271268055,4.465949820788531,721.0000000000001,2.502008032128514,6.320224719101123,0.6039632248710904,996.8000000000001,685.3000000000001,685.3000000000001,0.21126428099329614,1.0554775280898874
New World Mobile Phone Clip Holder for PS5 Controller Foldable Mobile Phone Stand Mount Clamp Bracket with Adjustable Stand for Playstation 5 Wireless Controller,525.0,49.6,Generic,3.8,149.0,phone gaming controller,Mobile Accessories,899.0,525.0,1,262.5,mid-range,input_device,1.0,2.0,0.5839822024471635,1.0,0.5,1.0,8.0,mid-range,1.301409523809524,19.014995962592742,0.5839822024471635,0.5,4470.0,0.2,0.0,566.1999999999999,phone gaming controller,Mobile Accessories,525.0,1.0542168674698795,2.0,0.45,0,1,0,1.1563785044616064,0.015238095238095238,0.9485714285714285,1.881720430107527,-158.2400000000001,1.0542168674698795,32.354285714285716,1.8037081884516544,420.0,288.75,288.75,0.0,2.602819047619048
"WeCool S2 Selfie Stick Tripod, 6sec Telescopic Pole with 42in/106cm extendable Selfie Stick, Detachable Mobile Holder with Wireless Remote for Photoshoot & Vlogging, Compatible with iPhone & Android",2499.0,70.1,WeCool,4.0,4575.0,selfie stick,Mobile Accessories,599.0,1334.6,5,374.0,mid-range,input_device,1.0,2.0,1.2487479131886476,0.5604675558219692,0.5,1.0,8.0,mid-range,0.6406417112299466,33.71344791083849,1.2487479131886476,0.2853067047075606,137250.0,0.2,0.0,18300.0,selfie stick,Mobile Accessories,748.0,1.502008032128514,2.0,0.44999999999999996,0,1,0,0.5670581391765723,0.0106951871657754,0.6657754010695187,2.6810035842293907,268.79999999999995,1.502008032128514,733.9572192513369,2.244558430427482,598.4,411.40000000000003,411.40000000000003,0.44888500854887414,2.2454491978609634
"Proberos® Running Armband with Reflective Strips, Zipper Pouch & Earphone Hole - Stretchy Cell Phone Holder for Men & Women (M, Black)",899.0,37.8,Proberos®,0.0,0.0,armband phone holder,Mobile Accessories,359.0,629.0,2,279.5,mid-range,input_device,1.0,2.0,1.5571030640668524,0.8887122416534181,0.5,1.0,8.0,premium,0.0,0.0,1.5571030640668524,0.5291005291005292,0.0,0.2,0.0,0.0,armband phone holder,Mobile Accessories,559.0,1.1224899598393574,2.0,0.4499999999999999,0,1,0,-0.5612449799196787,0.014311270125223614,0.89087656529517,2.003584229390681,559.0,1.1224899598393574,0.0,0.0,447.20000000000005,307.45000000000005,307.45000000000005,0.0,0.0
"ULANZI Phone Tripod Mount ST-06S, Universal Smartphone Mount Adapter with 2 Cold Shoe, 360° Rotates and Adjustable Cell Phone Clip Clamp Holder, Compatible with iPhone, Samsung Galaxy and All Phones",990.0,9.2,Samsung,4.2,2197.0,phone tripod,Mobile Accessories,798.0,826.0071428571429,7,449.5,mid-range,input_device,1.0,2.0,1.1265664160401003,1.0883683122767875,0.5,1.0,8.0,mid-range,0.7456284760845384,32.31836190401536,1.1265664160401003,1.0,65910.0,0.2,0.0,9227.4,phone tripod,Mobile Accessories,899.0,1.8052208835341366,2.0,0.44999999999999996,0,1,0,0.4924063475099659,0.008898776418242492,0.5539488320355951,3.2222222222222223,228.67999999999995,1.8052208835341366,307.9221357063404,1.7902718830032982,719.2,494.45000000000005,494.45000000000005,0.06853756699362931,0.7456284760845384
"Xtore® Universal Mobile Phone Holder & Tablet Tabletop Holder with 360° Rotation (Black, Pack of 1)",1499.0,60.0,Xtore®,4.0,23861.0,phone tripod,Mobile Accessories,798.0,599.0,2,299.5,mid-range,input_device,1.0,2.0,0.7506265664160401,1.0,0.5,1.0,8.0,mid-range,1.0657762938230384,40.3200024236881,0.7506265664160401,0.3333333333333333,715830.0,0.2,0.0,95444.0,phone tripod,Mobile Accessories,599.0,1.2028112449799198,2.0,0.4499999999999999,0,1,0,1.2745397770445606,0.01335559265442404,0.8313856427378964,2.1469534050179213,-39.400000000000006,1.2028112449799198,4780.16694490818,3.3521471130211475,479.20000000000005,329.45000000000005,329.45000000000005,0.6398923712079617,3.197328881469115
"Tukzer Phone Cooler Gaming Fan, Fast Cooling, Compact, Mobile Phone Radiator Accessories for iPhone, Smartphones for Games, Live Streaming, Watching Shows, Applicable Mobile Phone Width 2.28-3.86inch",2499.0,66.4,Tukzer,5.0,1.0,phone cooling fan,Mobile Accessories,991.5,839.0,1,419.5,mid-range,input_device,1.0,2.0,0.8461926374180535,1.0,0.5,1.0,8.0,mid-range,1.1817640047675804,0.0,0.8461926374180535,0.3012048192771084,30.0,0.2,0.0,5.0,phone cooling fan,Mobile Accessories,839.0,1.6847389558232932,2.0,0.44999999999999996,0,1,0,0.33939452685593374,0.009535160905840286,0.5935637663885578,3.007168458781362,-152.49999999999991,1.6847389558232932,0.17878426698450536,0.0,671.2,461.45000000000005,461.45000000000005,0.7850053012861878,3.923456495828367
FINGERS Mini MOT (My-Own-TV) Portable Speaker-Cum-Mobile Stand with Rotating 360-degree (Dazzling RGB Lights | 6-Hours Big Playback Time | Built-in Mic for Hands-Free Calls) - Rich Black,1999.0,52.5,FINGERS,4.0,15.0,bluetooth speaker,Mobile Accessories,874.0,1380.0,2,475.0,mid-range,input_device,1.0,2.0,1.0869565217391304,0.6884057971014492,0.5,1.0,8.0,mid-range,0.7360000000000001,10.83220080440884,1.0869565217391304,0.3809523809523809,450.0,0.2,0.0,60.0,bluetooth speaker,Mobile Accessories,950.0,1.9076305220883534,2.0,0.45,0,1,0,-0.00015866602772296456,0.008421052631578947,0.5242105263157895,3.4050179211469533,250.7999999999999,1.9076305220883534,1.894736842105263,0.5678353684837476,760.0,522.5,522.5,0.38622511255627817,1.9320000000000006
"2 PCS Phone Suction Sticker, Suction Phone Case, Silicone Suction Phone Case, Content Creator Essentials for Videos, Hands-Free Mobile Accessory Holder Grip (Noctilucent)",29900.0,99.0,Generic,0.0,0.0,phone case,Mobile Accessories,299.0,340.25,8,149.5,mid-range,input_device,1.0,2.0,1.0,0.878765613519471,0.5,1.0,8.0,mid-range,0.0,0.0,1.0,0.202020202020202,0.0,0.2,0.0,0.0,phone case,Mobile Accessories,299.0,0.6004016064257028,2.0,0.44999999999999996,0,1,0,-0.3002008032128514,0.026755852842809364,1.665551839464883,1.07168458781362,299.0,0.6004016064257028,0.0,0.0,239.20000000000002,164.45000000000002,237.15,0.0,0.0
"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Premium Metallic Finish, Angled Earbuds for Comfort fit (Gray)",1499.0,46.7,JBL,4.0,62900.0,wired earphones,Mobile Accessories,299.0,799.0,1,399.5,mid-range,input_device,1.0,2.0,2.672240802675585,1.0,0.5,1.0,8.0,premium,0.2993742177722152,44.19720577075413,2.672240802675585,0.4282655246252676,1887000.0,0.2,0.0,251600.0,wired earphones,Mobile Accessories,799.0,1.604417670682731,2.0,0.44999999999999996,0,1,0,0.385240990610908,0.010012515644555695,0.623279098873592,2.8637992831541217,559.8000000000001,1.604417670682731,9446.808510638299,2.7547194585526356,639.2,439.45000000000005,439.45000000000005,0.1398011690730825,0.6990387984981226
"Sounce Earphone Headphone Carrying Case Pouch Cover for Earphones, Headset, Pen Drives, SD Cards, All Mobile Accessories - Black (Pack of 2)",499.0,74.1,Sounce,4.3,2711.0,wired earphones,Mobile Accessories,299.0,101.33333333333331,3,64.5,mid-range,input_device,1.0,2.0,0.431438127090301,1.2730263157894737,0.5,1.0,8.0,budget,1.9933333333333327,33.99181325284426,0.431438127090301,0.2699055330634278,81330.0,0.2,0.0,11657.3,wired earphones,Mobile Accessories,129.0,0.25903614457831325,2.0,0.44999999999999996,1,0,0,2.546829033096661,0.06201550387596899,3.86046511627907,0.46236559139784944,-128.13999999999993,0.25903614457831325,2711.0,13.122420930167783,103.2,70.95,237.15,1.478022712090848,7.385299999999998
"Technuv Multipurpose USB Cable Protector to Protect - All Mobile Cable, Chargers, Earphone Cables, for All Wired Accessories Like (USB Charger, Data Cable, Earphone, Etc.) (Pack of 28)",249.0,-2700.9,Technuv,0.0,0.0,wired earphones,Mobile Accessories,299.0,239.0,8,124.5,mid-range,input_device,1.0,2.0,0.8327759197324415,1.0418410041841004,0.5,1.0,8.0,mid-range,0.0,0.0,0.8327759197324415,0.5,0.0,0.2,0.0,0.0,wired earphones,Mobile Accessories,8.89,0.01785140562248996,0.08172576419213974,-12.465199161425579,1,0,0,-0.00892570281124498,0.8998875140607423,56.01799775028122,0.03186379928315412,8.89,0.01785140562248996,0.0,0.0,7.112000000000001,136.95000000000002,237.15,0.0,0.0
"Kratos 22.5w Fast Charging wireless power bank for iPhone, 10000mAh, 22.5w Wired& 15w Wireless Output, for magsafe powerbank for iphone 12&above, All wireless Enabled phones of Samsung,Nothing,Oneplus",4499.0,66.7,Samsung,4.7,231.0,power bank,Mobile Accessories,1299.0,1649.0,4,749.5,mid-range,input_device,1.0,2.0,1.153964588144727,0.9090357792601576,0.5,1.0,8.0,mid-range,0.8145830553702469,25.57936323945243,1.153964588144727,0.2998500749625187,6930.0,0.2,0.0,1085.7,power bank,Mobile Accessories,1499.0,3.0100401606425704,2.0,0.44999999999999996,0,0,1,-0.1764586371868262,0.00533689126084056,0.33222148098732485,5.372759856630824,277.93999999999994,3.0100401606425704,21.728485657104738,0.8498013938123622,1199.2,824.45,824.45,0.5431760760415071,2.7166344896597736
"Prolet Cute Phone Stand Holder,Creative Astronaut Design Foldable Cell Phone Kickstand for Desk,Bling Creative Phone Ring Compatible All Phones and Tablets for Men & Woman-Black",799.0,81.4,Prolet,4.1,227.0,phone ring holder,Mobile Accessories,329.0,129.0,2,74.5,mid-range,input_device,1.0,2.0,0.4528875379939209,1.1550387596899223,0.5,1.0,8.0,budget,1.8106040268456376,22.24229507167375,0.4528875379939209,0.2457002457002456,6810.0,0.2,0.0,930.7,phone ring holder,Mobile Accessories,149.0,0.2991967871485944,2.0,0.44999999999999996,1,0,0,2.107930713231207,0.053691275167785234,3.3422818791946307,0.5340501792114696,-120.78,0.2991967871485944,187.3892617449664,7.434001976975523,119.2,81.95,237.15,1.4729569680221082,7.369158389261748
Exxelo (10 Years Warranty 180 Rotating Single Bluetooth Ear Hook Business Sport Painless Headset Noise Reduction in The Ear Headset for All Smartphones(Multicolor),1999.0,65.0,Noise,3.0,1.0,bluetooth headset,Mobile Accessories,999.0,3656.692307692308,13,349.5,mid-range,input_device,1.0,2.0,0.6996996996996997,0.1911563624124366,0.5,1.0,8.0,mid-range,0.8575107296137339,0.0,0.6996996996996997,0.3076923076923077,30.0,0.2,0.0,3.0,bluetooth headset,Mobile Accessories,699.0,1.4036144578313252,2.0,0.44999999999999996,0,1,0,0.15570350069807126,0.011444921316165951,0.7124463519313305,2.5053763440860215,99.60000000000002,1.4036144578313252,0.12875536480686695,0.0,559.2,384.45000000000005,384.45000000000005,0.5576608046512527,2.7869098712446347
Obtheleg Phone Lanyard Braided Wrist Strap for Phone Large Size Mobile Strap for Hand,999.0,80.1,Obtheleg,4.0,5.0,phone lanyard,Mobile Accessories,379.0,199.0,1,99.5,mid-range,input_device,1.0,2.0,0.525065963060686,1.0,0.5,1.0,8.0,budget,1.5236180904522616,6.437751649736401,0.525065963060686,0.2496878901373283,150.0,0.2,0.0,20.0,phone lanyard,Mobile Accessories,199.0,0.39959839357429716,2.0,0.45,1,0,0,1.4531757186487182,0.04020100502512563,2.5025125628140703,0.7132616487455197,-104.20000000000006,0.39959839357429716,3.0150753768844223,1.611055437974235,159.20000000000002,109.45,237.15,1.220114586948758,6.102090452261308
"Sounce Lightweight Tabletop Stand Phone Holder, Metal Long Lazy Arm and Bracket for All Mobile for Video Recording, Streaming Video, Office, Compatible Upto 4-7 Inches [Black]",1999.0,75.0,Sounce,3.9,923.0,phone tripod,Mobile Accessories,798.0,304.25,4,250.0,mid-range,input_device,1.0,2.0,0.6265664160401002,1.6433853738701725,0.5,1.0,8.0,mid-range,1.2448800000000002,26.62775401456112,0.6265664160401002,0.2666666666666666,27690.0,0.2,0.0,3599.7,phone tripod,Mobile Accessories,500.0,1.0040160642570282,2.0,0.45,0,1,0,1.27791617323612,0.016,0.996,1.7921146953405018,-122.44000000000011,1.0040160642570282,215.982,2.6521242998502874,400.0,275.0,275.0,0.9335043121560782,4.668300000000002
