product_name,actual_price,discount_percentage,brand,rating,rating_count,subcategory,category,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,brand_tier,product_type,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,price_segment,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,search_term,main_category,discounted_price,price_competitiveness_ratio,profit_margin_ratio,competitor_undercut_potential,is_budget_segment,is_mid_segment,is_premium_segment,customer_attraction_score,feature_to_price_ratio,tech_value_proposition,relative_to_lowest_quartile,value_adjusted_price,category_price_index,demand_indicator,brand_power_price_ratio,new_seller_competitive_price,sustainable_price,ideal_customer_attraction_price,market_penetration_potential,elasticity_adjusted_value
"Electric New Handy Heater Turbo Wall-Outlet 1500 Watts with Temperature Control Remote| Mini Heater, Portable Heater| Mini Heater for Bedroom (Office Work Room, Bathrooms, Rooms)",139900.0,99.0,Electric,0.0,0.0,portable heater,Climate Control,899.0,1399.0,1,699.5,mid-range,input_device,1.0,2.0,1.5561735261401557,1.0,0.5,1.0,8.0,premium,0.0,0.0,1.5561735261401557,0.202020202020202,0.0,0.2,0.0,0.0,portable heater,Climate Control,1399.0,0.47802584551462096,2.0,0.44999999999999996,0,1,0,-0.23901292275731048,0.005718370264474625,2.0919370979270906,1.6381733021077283,1399.0,0.47802584551462096,0.0,0.0,1119.2,769.45,769.45,0.0,0.0
amiciSmart Digital Temperature Controller AC 220V Thermostat with Dual 10A Relay Outputs for Precise Heating and Cooling Control,1800.0,50.1,amiciSmart,0.0,0.0,smart thermostat,Climate Control,2143.0,1267.0,5,449.5,mid-range,input_device,1.0,2.0,0.4195053663089127,0.7095501183898973,0.5,1.0,8.0,mid-range,0.0,0.0,0.4195053663089127,0.3992015968063872,0.0,0.2,0.0,0.0,smart thermostat,Climate Control,899.0,0.30718029672454916,2.0,0.44999999999999996,0,1,0,-0.15359014836227458,0.008898776418242492,3.255417130144605,1.0526932084309133,899.0,0.30718029672454916,0.0,0.0,719.2,494.45000000000005,725.9,0.0,0.0
"Klima Smart Thermostat for Air Conditioning, Window Air Conditioner, Mini Splits and Heat Pumps, Compatible with Alexa and Google Home, Wifi Control App",25204.0,15.9,Klima,4.1,13.0,air conditioner,Climate Control,6406.0,21204.0,1,10602.0,mid-range,input_device,1.0,2.0,3.310021854511396,1.0,0.5,1.0,8.0,mid-range,0.2477325033012639,10.5162923655923,3.310021854511396,1.0,390.0,0.2,0.0,53.3,air conditioner,Climate Control,21204.0,7.245218033089366,2.0,0.44999999999999996,0,0,1,-3.1416836461768307,0.0003772873042822109,0.13802207130730051,24.82903981264637,15951.080000000002,7.245218033089366,0.0754102999434069,0.14514804547722002,16963.2,11662.2,11662.2,0.03931637887656942,0.2477325033012639
"Coway AirMega Aim Professional Air Purifier for Home, New Launch, Coverage Area of 355 Sq Ft, Longest Filter Life 8500 Hrs,Traps 99.99% Virus & PM 0.1 Particles, Manufacturer Warranty of 7 Years White",29900.0,59.9,Coway,4.4,5756.0,air purifier,Climate Control,7469.0,8194.5,2,5999.5,mid-range,input_device,1.0,2.0,1.606506895166689,1.464274818475807,0.5,1.0,8.0,mid-range,0.54777231435953,38.09519149923194,1.606506895166689,0.333889816360601,172680.0,0.2,0.0,25326.4,air purifier,Climate Control,11999.0,4.099951479864144,2.0,0.44999999999999996,0,0,1,-0.6574639852520945,0.0006667222268522376,0.24390532544378696,14.050351288056206,5426.28,4.099951479864144,63.32127677306443,0.9291620080463552,9599.2,6599.450000000001,6599.450000000001,0.32794890298829255,1.6405780815067923
"Amazon Smart Thermostat C Wire Adapter, Fit for Honeywell Nest, Ring/Wyze Video Doorbell, 24V Transformer Power Supply Cord 26 Feet with Nail Clips",12322.0,32.5,Amazon,3.3,59.0,smart thermostat,Climate Control,2143.0,4550.5,2,4161.0,mid-range,input_device,1.0,2.0,3.883341110592627,1.8288100208768268,0.5,1.0,8.0,mid-range,0.1699567411679884,13.455873564888874,3.883341110592627,0.6153846153846154,1770.0,0.2,0.0,194.7,smart thermostat,Climate Control,8322.0,2.8435533140619556,2.0,0.44999999999999996,0,1,0,-0.9534434894193501,0.0009613073780341264,0.35167267483777936,9.744730679156909,6907.62,2.8435533140619556,0.7018745493871665,0.4732063048843436,6657.6,4577.1,4577.1,0.055171803657843986,0.2761797043979811
Robocraze W1209-50~100 Digital Temperature Controller Thermostat,499.0,65.9,Robocraze,3.9,588.0,smart thermostat,Climate Control,2143.0,272.2,5,85.0,mid-range,input_device,1.0,2.0,0.0793280447970135,0.624540778839089,0.5,1.0,8.0,budget,9.832588235294118,24.869235096804644,0.0793280447970135,0.3034901365705614,17640.0,0.2,0.0,2293.2,smart thermostat,Climate Control,170.0,0.05808748658862442,2.0,0.4499999999999999,1,0,0,10.355005789609923,0.047058823529411764,17.21541176470588,0.1990632318501171,-1501.54,0.05808748658862442,404.6823529411765,42.813412246476716,136.0,109.45,725.9,6.482808676175881,32.398378235294125
"""Honeywell Air Touch V4 Compound Anti-Bacterial with HEPA H13 Filter | Removes 99.99% Allergens, Pollutants, PM2.5, Dust, Fibres and Pollens """,2149.0,-400.0,"""Honeywell",3.9,61.0,hepa filter,Climate Control,2077.475,2149.0,1,1074.5,mid-range,input_device,1.0,2.0,1.0344288138244744,1.0,0.5,1.0,8.0,mid-range,0.7540393206142393,16.032408070275913,1.0344288138244744,0.5,1830.0,0.2,0.0,237.9,hepa filter,Climate Control,429.8,0.14685883373994574,0.4,-1.7500000000000002,1,0,0,1.0361195333663396,0.018613308515588647,6.809260120986505,0.5032786885245901,105.71389999999995,0.14685883373994574,16.60539785946952,10.9168836916312,343.84000000000003,1181.95,1181.95,0.6032314564913914,1.5080786412284786
"Jafanda JF100 Smart Air Purifiers for Bedroom, H13 True HEPA Filter Coverage 450 sqft, 22dB Air Cleaner with Brushless Motor, Night Light, Effectively Remove Smoke, Dust, Pollen,1 Year Warranty(Black)",15999.0,66.3,Jafanda,4.4,58.0,hepa filter,Climate Control,2077.475,5399.0,1,2699.5,mid-range,input_device,1.0,2.0,2.5988279040662343,1.0,0.5,1.0,8.0,premium,0.3386141878125579,17.865949246404245,2.5988279040662343,0.301659125188537,1740.0,0.2,0.0,255.2,hepa filter,Climate Control,5399.0,1.8447902358351955,2.0,0.44999999999999996,0,1,0,-0.18761355639580612,0.0014817558807186516,0.5420670494536025,6.322014051522248,3570.8219999999997,1.8447902358351955,1.4180403778477497,0.9684542393686164,4319.2,2969.4500000000003,2969.4500000000003,0.224345921045885,1.1225060325986294
"Humicure Moisture Absorber Hanging Bag Prevents Mould & Fungus, Dehumidifier Humidity Control with 1 Litre Absorption Capacity for Wardrobe, Bathroom, Kitchen, Bedroom (Pack of 3, Ocean Breeze)",899.0,36.7,Humicure,4.4,3.0,dehumidifier,Climate Control,589.0,640.25,4,284.5,mid-range,input_device,1.0,2.0,0.966044142614601,0.8887153455681375,0.5,1.0,8.0,mid-range,0.9109314586994728,4.833894070139683,0.966044142614601,0.544959128065395,90.0,0.2,0.0,13.2,dehumidifier,Climate Control,569.0,0.19442223452310176,2.0,0.4499999999999999,1,0,0,0.9209092230441596,0.014059753954305799,5.143444639718805,0.6662763466042154,50.679999999999986,0.19442223452310176,0.6959578207381372,2.486286654402847,455.20000000000005,312.95000000000005,725.9,0.33437973456154174,1.6715592267135326
"KALOR TECH Wi-Fi Smart Thermostat for Electric Baseboard Heaters, 120-240V Systems, Proprietary Wall Plate, LCD Fahrenheit Display, Compatible with Alexa, Google Home, Smart Life and Tuya App",22824.0,17.5,KALOR,3.9,27.0,smart thermostat,Climate Control,2143.0,18824.0,1,9412.0,mid-range,input_device,1.0,2.0,8.783947736817545,1.0,0.5,1.0,8.0,premium,0.0887983425414364,12.853763777416884,8.783947736817545,1.0,810.0,0.2,0.0,105.3,smart thermostat,Climate Control,18824.0,6.431993220848624,2.0,0.44999999999999996,0,0,1,-2.8421732872481074,0.00042498937526561835,0.155472800679983,22.04215456674473,17152.460000000003,6.431993220848624,0.16781767955801105,0.19984106537539206,15059.2,10353.2,10353.2,0.015562275243854957,0.0887983425414364
"Aircom XL-660X Air Purifier Air Fliter For Home Office Room up to 800 Sq. Ft. with True HEPA Filter, Activated Carbon Filter Removes Smoke, Dust, Bacteria with Digital & Colour Display (White)",19500.0,12.1,Aircom,0.0,0.0,air purifier,Climate Control,7469.0,12510.0,3,8567.0,mid-range,input_device,1.0,2.0,2.294015263087428,1.3696243005595523,0.5,1.0,8.0,premium,0.0,0.0,2.294015263087428,1.0,0.0,0.2,0.0,0.0,air purifier,Climate Control,17134.0,5.854535265938181,2.0,0.44999999999999996,0,0,1,-2.9272676329690905,0.0004669079024162484,0.17080775067118012,20.063231850117095,17134.0,5.854535265938181,0.0,0.0,13707.2,9423.7,9423.7,0.0,0.0
"Symphony HI FLO Air Cooler For Home with Aspen Pads, Powerful Fan, Cool Flow Dispenser and Free Trolley (27L, Grey)",7999.0,25.1,Symphony,3.4,2371.0,window fan,Climate Control,2450.0,7850.6,5,2995.5,mid-range,input_device,1.0,2.0,2.4453061224489794,0.7631263852444399,0.5,1.0,8.0,mid-range,0.2780837923551995,26.42162809262238,2.4453061224489794,0.796812749003984,71130.0,0.2,0.0,8061.4,window fan,Climate Control,5991.0,2.0470713656026405,2.0,0.44999999999999996,0,1,0,-0.15956715148196987,0.0013353363378400935,0.4885027541311968,7.015222482435597,4325.0,2.0470713656026405,40.36755132699049,1.2907038091876233,4792.8,3295.05,3295.05,0.06980775785088641,0.34899515940577536
"SM18-03W WiFi Controller APP Remote Control Compatible with Alexa, Google Assistant, IFTTT, Gate Remote Control Work for Automatic Swing Sliding Gate Opener Garage Door Opener",20787.0,19.2,SM18-03W,3.8,7.0,smart ac controller,Climate Control,2049.5,16787.0,1,8393.5,mid-range,input_device,1.0,2.0,8.19077823859478,1.0,0.5,1.0,8.0,premium,0.0927872758682313,7.39445856641019,8.19077823859478,1.0,210.0,0.2,0.0,26.6,smart ac controller,Climate Control,16787.0,5.735968455077872,2.0,0.44999999999999996,0,0,1,-2.6112289928539596,0.0004765592422708048,0.17433847620182283,19.656908665105387,15229.380000000001,5.735968455077872,0.04753678441651278,0.12891386388054676,13429.6,9232.85,9232.85,0.017854866189104982,0.0927872758682313
"dealzone Mini Portable Air Cooler, Personal Space Cooler Easy to Fill Water and Mood led Light and Portable air Conditioner Cool",1299.0,23.1,dealzone,0.0,0.0,air cooler,Climate Control,6241.0,999.0,1,499.5,mid-range,input_device,1.0,2.0,0.1600705015221919,1.0,0.5,1.0,8.0,budget,0.0,0.0,0.1600705015221919,0.8658008658008658,0.0,0.2,0.0,0.0,air cooler,Climate Control,999.0,0.3413494064825635,2.0,0.44999999999999996,0,1,0,-0.17067470324128176,0.008008008008008008,2.9295495495495496,1.1697892271662764,999.0,0.3413494064825635,0.0,0.0,799.2,549.45,725.9,0.0,0.0
Body Tech Solution® Handy Heater Personal Plug-In Heater with Digital Display & Timer – Perfect for Travel & Quick Heat,699.0,37.2,Body,0.0,0.0,portable heater,Climate Control,899.0,439.0,1,219.5,mid-range,input_device,1.0,2.0,0.4883203559510567,1.0,0.5,1.0,8.0,budget,0.0,0.0,0.4883203559510567,0.5376344086021505,0.0,0.2,0.0,0.0,portable heater,Climate Control,439.0,0.15000239183768307,2.0,0.44999999999999996,1,0,0,-0.07500119591884154,0.018223234624145785,6.666560364464692,0.5140515222482436,439.0,0.15000239183768307,0.0,0.0,351.20000000000005,241.45000000000002,725.9,0.0,0.0
"Temtop 2 Pack S1 Indoor Air Quality Monitor, Portable AQI PM2.5, Temperature, Humidity Detector for Home, Office or School, Air Quality Tester 4 More Home Monitoring, Battery Powered, Magnetic Suction",9500.0,-100.0,Temtop,3.8,65.0,air quality monitor,Climate Control,10999.0,16431.355454545454,11,4750.0,mid-range,input_device,1.0,2.0,0.8637148831711974,0.5781628926645846,0.5,1.0,8.0,mid-range,0.87992,15.86267162560342,0.8637148831711974,0.5,1950.0,0.2,0.0,247.0,air quality monitor,Climate Control,4750.0,1.6230327135056823,1.0,-0.1,0,1,0,0.420149462697087,0.0016842105263157896,0.6161305263157895,5.562060889929742,570.3799999999999,1.6230327135056823,1.56,0.9773476217457574,3800.0,5225.0,5225.0,0.43996,1.75984
"SHARP dehumidifier with Air Purifier I Plasmacluster Tech fight against Mold, Fungus, VOCs I Absorb Moisture I Clothe Dryer I HEPA+Carbon+Pre-Filter I Area Covers 550 ft² I Drain 20L/day I DW-J20FM-W",42000.0,18.7,SHARP,4.0,265.0,dehumidifier,Climate Control,589.0,27074.0,2,17074.5,mid-range,input_device,1.0,2.0,57.97792869269949,1.2613208244071803,0.5,1.0,8.0,premium,0.0137983542709889,22.318919303944888,57.97792869269949,1.0,7950.0,0.2,0.0,1060.0,dehumidifier,Climate Control,34149.0,11.668409291264325,2.0,0.44999999999999996,0,0,1,-5.325496811729033,0.00023426747488945504,0.08570148467012212,39.98711943793911,33677.8,11.668409291264325,0.9312132126855838,0.19127645205807253,27319.2,18781.95,18781.95,0.0025793066519412826,0.0137983542709889
Bajaj PMH 36 Torque 36L Personal Air Cooler For Room| Duramarine Pump with 2-Yr Pump Warranty| 3-Yr Warranty (1 Yr Std + 2 Yr Extn)| TurboFan Technology| Powerful Air Throw| 3-Speed Control| Portable,9190.0,39.6,Bajaj,3.4,292.0,air cooler,Climate Control,6241.0,5773.4,5,2774.5,mid-range,input_device,1.0,2.0,0.8891203332799231,0.9611320885440122,0.5,1.0,8.0,mid-range,0.7648008650207243,19.30096292771216,0.8891203332799231,0.5050505050505051,8760.0,0.2,0.0,992.8,air cooler,Climate Control,5549.0,1.8960439004722172,2.0,0.44999999999999996,0,1,0,0.24476690958259428,0.0014417012074247613,0.5274139484591818,6.4976580796252925,1305.1200000000008,1.8960439004722172,5.367453595242386,1.017959706676896,4439.2,3051.9500000000003,3051.9500000000003,0.30300761148427174,1.514305712741034
"UanTii Tuya Smart IR Remote Control WiFi Universal Remote Controller,Smart AC Controller, Support Alexa and Google Home (IR)",2384.27,49.6,UanTii,5.0,3.0,smart ac controller,Climate Control,2049.5,2440.575,2,1192.135,mid-range,input_device,1.0,2.0,1.1633422786045378,0.9769296169959948,0.5,1.0,8.0,mid-range,0.8595922441669777,5.493061443340549,1.1633422786045378,0.5,90.0,0.2,0.0,15.0,smart ac controller,Climate Control,2384.27,0.8146838332274091,2.0,0.44999999999999996,0,1,0,0.5740558748330887,0.003355324690576151,1.227470043241747,2.7918852459016392,334.77000000000015,0.8146838332274091,0.1887370138449085,0.6742568367386796,1907.4160000000002,1311.3485,1311.3485,0.0,1.7191844883339553
THE STYLE SUTRA AC Heater Climate Control Module 1626603 Compatible for 97-04,70538.0,29.4,Generic,0.0,0.0,portable heater,Climate Control,899.0,49768.0,1,24884.0,mid-range,input_device,1.0,2.0,55.35928809788654,1.0,0.5,1.0,8.0,premium,0.0,0.0,55.35928809788654,0.6802721088435374,0.0,0.2,0.0,0.0,portable heater,Climate Control,49768.0,17.00528254436859,2.0,0.44999999999999996,0,0,1,-8.502641272184295,0.00016074586079408456,0.05880525638964796,58.276346604215455,49768.0,17.00528254436859,0.0,0.0,39814.4,27372.4,27372.4,0.0,0.0
Smart Wi-Fi Air Quality Monitor Indoor Air Quality Meter Tester with App Alarm and Data Logger for Testing Formaldehyde VOC Carbon Dioxide CO2 Temperature Humidity FANGKAI,7099.0,50.4,Smart,0.0,0.0,air quality monitor,Climate Control,10999.0,38446.670000000006,3,1761.5,mid-range,input_device,1.0,2.0,0.3203018456223293,0.0916334236489141,0.5,1.0,8.0,budget,0.0,0.0,0.3203018456223293,0.3968253968253968,0.0,0.2,0.0,0.0,air quality monitor,Climate Control,3523.0,1.2037777367748461,2.0,0.44999999999999996,0,1,0,-0.6018888683874231,0.0022707919386886176,0.8307181379506102,4.125292740046838,3523.0,1.2037777367748461,0.0,0.0,2818.4,1937.65,1937.65,0.0,0.0
"MAXAGRO Bonfire Pit Heavy Duty Portable Fire Stand for Camping,Outdoor Campfire Stand 16 inch",12999.0,50.8,MAXAGRO,5.0,1.0,electric fireplace,Climate Control,5409.5,6400.0,1,3200.0,mid-range,input_device,1.0,2.0,1.1831037988723545,1.0,0.5,1.0,8.0,mid-range,0.845234375,0.0,1.1831037988723545,0.3937007874015748,30.0,0.2,0.0,5.0,electric fireplace,Climate Control,6400.0,2.186823024512919,2.0,0.44999999999999996,0,1,0,-0.24817713725645962,0.00125,0.457284375,7.494145199063232,990.5000000000001,2.186823024512919,0.0234375,0.0,5120.0,3520.0000000000005,3520.0000000000005,0.42908697904646503,2.1468953125
"Bestechy Smart Thermostat for Home WiFi, App Thermostat, for Air and Ground Energy Heat Pumps, Includes C-Wire Adapter, LCD Color Screen, Voice Control, Energy Efficient, Easy DIY",31590.0,29.6,Bestechy,3.5,27.0,smart thermostat,Climate Control,2143.0,23732.0,2,11123.5,mid-range,input_device,1.0,2.0,10.381241250583294,0.9374262599022416,0.5,1.0,8.0,premium,0.0674293163123117,11.535429031015152,10.381241250583294,0.6756756756756757,810.0,0.2,0.0,94.5,smart thermostat,Climate Control,22247.0,7.601601847865456,2.0,0.45,0,0,1,-3.4775799583328033,0.00035959904706252526,0.13155122038926598,26.050351288056206,20746.9,7.601601847865456,0.1274329123027824,0.1517499766743811,17797.600000000002,12235.85,12235.85,0.019942769936876485,0.0997953881422213
"KIDOCA Weather Station with 8.3 Inch Large Display, Wireless Indoor Outdoor Remote Monitoring System, Digital Thermometer, Humidity Meter, Wind Speed Sensor, Rain Gauge, WiFi for Home",39999.0,55.0,KIDOCA,0.0,0.0,weather station,Climate Control,3295.0,17999.0,1,8999.5,mid-range,input_device,1.0,2.0,5.462518968133535,1.0,0.5,1.0,8.0,mid-range,0.0,0.0,5.462518968133535,0.3636363636363636,0.0,0.2,0.0,0.0,weather station,Climate Control,17999.0,6.150098065345006,2.0,0.44999999999999996,0,0,1,-3.075049032672503,0.00044446913717428746,0.16259903327962663,21.076112412177984,17999.0,6.150098065345006,0.0,0.0,14399.2,9899.45,9899.45,0.0,0.0
Temtop M10i WiFi Air Quality Monitor Meter for PM2.5 TVOC AQI HCHO Formaldehyde Detector Real Time Data Recording,31214.0,20.9,Temtop,3.3,123.0,air quality monitor,Climate Control,10999.0,16431.355454545454,11,12339.455,mid-range,input_device,1.0,2.0,2.243741249204473,1.5019399993062046,0.5,1.0,8.0,premium,0.2941515650407574,15.880208372728976,2.243741249204473,0.9569377990430624,3690.0,0.2,0.0,405.9,air quality monitor,Climate Control,24678.91,8.432563844981583,2.0,0.44999999999999996,0,0,1,-3.569995670498228,0.0003241634253700832,0.1185878954945741,28.89802107728337,17419.570000000003,8.432563844981583,0.4934172538414379,0.18832004909372443,19743.128,13573.400500000002,13573.400500000002,0.06158476809067095,0.3073883854675914
Table Fan Rotating Adjustable Knob 4 pcs White Colour Thread Length:23mm. with:5mm,38000.0,99.0,Table,0.0,0.0,table fan,Climate Control,1699.0,267.44444444444446,9,190.0,mid-range,input_device,1.0,2.0,0.2236609770453207,1.42085583714167,0.5,1.0,8.0,mid-range,0.0,0.0,0.2236609770453207,0.202020202020202,0.0,0.2,0.0,0.0,table fan,Climate Control,380.0,0.12984261708045458,2.0,0.4499999999999999,1,0,0,-0.06492130854022729,0.021052631578947368,7.701631578947369,0.4449648711943794,380.0,0.12984261708045458,0.0,0.0,304.0,209.00000000000003,725.9,0.0,0.0
